Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
weoc243148112,29,4.5,19.1093,72.825451,19.1993,72.915451,2022-03-29,21:40:00,21:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,27,Grocery
quks978032911,27,4.0,23.371292,85.327872,23.391292,85.347872,2022-03-09,09:55:00,10:00:00,Stormy,Low ,motorcycle ,Urban ,100,Shoes
hjqn267502113,37,4.0,25.449872,81.836167,25.539872,81.926167,2022-02-18,17:55:00,18:10:00,Fog,Medium ,motorcycle ,Metropolitian ,170,Sports
tfxi689905579,30,4.2,0.0,0.0,0.02,0.02,2022-03-24,08:25:00,08:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,160,Electronics
eyrm058867306,23,4.5,22.310329,73.169083,22.370329,73.229083,2022-03-01,19:25:00,19:30:00,Stormy,Jam ,scooter ,Metropolitian ,115,Electronics
mnpg116518575,39,4.6,22.753839,75.897429,22.763838,75.907429,2022-03-01,11:45:00,12:00:00,Sunny,High ,motorcycle ,Metropolitian ,105,Sports
mbwg734522246,37,4.4,18.994049,72.825203,19.124049,72.955203,2022-03-14,23:35:00,23:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,210,Home
cedh598403958,34,4.7,12.933284,77.615428,12.983284,77.665428,2022-03-03,20:55:00,21:10:00,Windy,Jam ,motorcycle ,Metropolitian ,140,Snacks
tqma564231105,20,5.0,21.185047,72.80859,21.315047,72.93859,2022-03-18,17:15:00,17:25:00,Stormy,Medium ,scooter ,Other,95,Pet Supplies
anor917488789,27,4.0,12.323994,76.626167,12.383994,76.686167,2022-03-28,22:45:00,23:00:00,Sandstorms,Low ,motorcycle ,Urban ,105,Books
fccr100788977,21,4.1,0.0,0.0,0.08,0.08,2022-02-12,20:30:00,20:40:00,Cloudy,Jam ,scooter ,Metropolitian ,220,Toys
tgtk303160556,30,4.7,0.0,0.0,0.07,0.07,2022-03-20,21:20:00,21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Clothing
dkru076643427,28,4.9,13.02978,80.208812,13.11978,80.298812,2022-03-16,20:45:00,20:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,130,Electronics
ksur008715411,25,4.5,21.157735,72.768778,21.167735,72.778778,2022-03-26,08:50:00,09:00:00,Fog,Low ,motorcycle ,Metropolitian ,80,Kitchen
fkrr183726622,25,4.7,19.178321,72.834715,19.308321,72.964715,2022-03-10,18:30:00,18:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Snacks
otbv203248091,31,4.3,23.351489,85.324253,23.461489,85.434253,2022-03-18,21:35:00,21:45:00,Stormy,Jam ,scooter ,Metropolitian ,215,Apparel
oyax537263939,34,5.0,12.978453,77.643685,13.058453,77.723685,2022-03-06,18:50:00,19:00:00,Cloudy,Medium ,motorcycle ,Metropolitian ,205,Sports
girq747082111,28,4.8,12.975377,77.696664,12.995377,77.716664,2022-03-19,08:15:00,08:30:00,Windy,Low ,motorcycle ,Metropolitian ,65,Pet Supplies
llik677736621,24,4.9,18.536718,73.830327,18.666719,73.960327,2022-03-31,18:25:00,18:40:00,Fog,Medium ,motorcycle ,Metropolitian ,205,Snacks
iqxb459300228,38,4.9,19.091458,72.827808,19.221458,72.957808,2022-03-29,19:45:00,20:00:00,Windy,Jam ,motorcycle ,Metropolitian ,255,Snacks
ztjs402159345,36,4.8,21.186438,72.794115,21.296438,72.904115,2022-03-10,20:25:00,20:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,48,Grocery
xtlx539799619,32,4.7,19.1813,72.836191,19.2013,72.856191,2022-04-05,10:45:00,10:55:00,Fog,Low ,motorcycle ,Metropolitian ,75,Skincare
vnsm269076676,21,4.7,26.913726,75.75282,26.993726,75.83282,2022-04-04,21:20:00,21:30:00,Cloudy,Jam ,scooter ,Metropolitian ,220,Electronics
nluo201523111,39,4.5,17.433809,78.386744,17.473809,78.426744,2022-04-01,14:15:00,14:30:00,Sunny,High ,motorcycle ,Metropolitian ,115,Home
pydt159098590,22,4.7,22.75004,75.902847,22.79004,75.942847,2022-03-30,13:40:00,13:45:00,Sunny,High ,scooter ,Metropolitian ,60,Cosmetics
ycwb611176724,37,4.6,11.001753,76.986241,11.071753,77.056241,2022-03-27,22:10:00,22:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Clothing
zxgq527243062,23,4.6,22.31279,73.170283,22.42279,73.280283,2022-03-06,20:40:00,20:50:00,Stormy,Jam ,scooter ,Metropolitian ,145,Cosmetics
ucho166422075,20,4.3,12.975996,80.221898,13.035996,80.281898,2022-03-24,00:00:00,00:15:00,Windy,Low ,motorcycle ,Metropolitian ,85,Jewelry
ngdr499540797,21,4.6,18.51421,73.838429,18.62421,73.948429,2022-03-08,23:40:00,23:45:00,Windy,Low ,motorcycle ,Metropolitian ,65,Electronics
skzw050871619,34,4.9,12.352058,76.60665,12.422058,76.67665,2022-03-12,17:45:00,17:55:00,Sunny,Medium ,scooter ,Metropolitian ,130,Clothing
illj556827069,34,4.9,21.157729,72.768726,21.227729,72.838726,2022-03-06,22:35:00,22:40:00,Cloudy,Low ,scooter ,Metropolitian ,135,Pet Supplies
mtnd040109370,37,4.7,12.326356,76.619103,12.436356,76.729103,2022-03-23,18:20:00,18:30:00,Cloudy,Medium ,motorcycle ,Other,220,Skincare
atik561697569,36,4.5,12.323225,76.630028,12.453225,76.760028,2022-03-29,19:40:00,19:50:00,Stormy,Jam ,scooter ,Metropolitian ,175,Toys
snit332265391,29,4.9,12.321214,76.621094,12.431214,76.731094,2022-03-08,17:30:00,17:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Clothing
tnto164441269,36,4.6,18.520016,73.830547,18.590016,73.900547,2022-03-31,21:30:00,21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,265,Jewelry
eciw966510641,39,4.7,21.160437,72.774209,21.190437,72.804209,2022-03-15,23:15:00,23:30:00,Cloudy,Low ,scooter ,Urban ,95,Pet Supplies
oddo566089344,27,4.6,0.0,0.0,0.05,0.05,2022-02-17,23:50:00,00:05:00,Sunny,Low ,motorcycle ,Metropolitian ,90,Books
vrcv293893651,35,4.6,12.970221,77.645396,13.060221,77.735396,2022-04-02,22:40:00,22:50:00,Stormy,Low ,van,Urban ,75,Apparel
tekn893582905,37,4.3,18.593481,73.785901,18.723481,73.915901,2022-03-27,19:35:00,19:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,200,Sports
jkjw564436541,35,5.0,11.008638,76.984311,11.018638,76.994311,2022-03-30,10:10:00,10:20:00,Fog,Low ,motorcycle ,Urban ,95,Jewelry
flgu467966702,33,3.7,11.006686,76.951736,11.076686,77.021736,2022-03-23,17:40:00,17:55:00,Windy,Medium ,van,Metropolitian ,155,Pet Supplies
zura576856333,37,4.7,0.0,0.0,0.13,0.13,2022-03-08,21:20:00,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,260,Cosmetics
ovke193103909,21,4.7,0.0,0.0,0.04,0.04,2022-03-24,15:00:00,15:05:00,Stormy,High ,motorcycle ,Metropolitian ,140,Home
paja266996222,20,4.9,12.972161,77.596014,13.042161,77.666014,2022-03-29,19:20:00,19:35:00,Sunny,Jam ,scooter ,Metropolitian ,70,Kitchen
mlkf150631130,34,4.9,27.195928,77.998092,27.285928,78.088092,2022-02-16,23:35:00,23:45:00,Cloudy,Low ,motorcycle ,Metropolitian ,135,Jewelry
rjyy374079991,50,6.0,-13.066762,-80.251865,13.076762,80.261865,2022-03-17,NaN ,09:15:00,,NaN ,van,Metropolitian ,100,Kitchen
jecz459501802,23,4.9,22.753659,75.903365,22.773659,75.923365,2022-04-05,09:45:00,10:00:00,Stormy,Low ,scooter ,Metropolitian ,80,Toys
kbfb920021911,37,4.7,13.064181,80.236442,13.094181,80.266442,2022-03-07,23:35:00,23:45:00,Sandstorms,Low ,scooter ,Metropolitian ,100,Clothing
hxgy312844654,30,4.6,0.0,0.0,0.04,0.04,2022-03-15,14:45:00,14:50:00,Sunny,High ,scooter ,Metropolitian ,17,Grocery
pbnn212555159,35,4.9,10.96185,76.971082,11.04185,77.051082,2022-03-20,20:15:00,20:25:00,Cloudy,Jam ,motorcycle ,Urban ,195,Sports
lmpc844133512,31,4.9,26.956431,75.776649,27.036431,75.856649,2022-03-16,22:10:00,22:15:00,Stormy,Low ,motorcycle ,Metropolitian ,120,Apparel
lkll066545060,37,4.8,30.893384,75.821202,30.933384,75.861202,2022-02-11,16:55:00,17:10:00,Sunny,Medium ,motorcycle ,Metropolitian ,95,Skincare
uzhp187556594,26,4.9,22.310237,73.158921,22.330237,73.178921,2022-03-11,11:50:00,12:00:00,Sunny,High ,motorcycle ,Urban ,50,Kitchen
ckke991991931,36,4.9,26.913987,75.752891,27.053987,75.892891,2022-03-12,19:25:00,19:30:00,Sandstorms,Jam ,van,Metropolitian ,150,Snacks
ooli086713733,35,4.3,19.003517,72.82765,19.093517,72.91765,2022-03-14,19:55:00,20:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,185,Snacks
hngi910222268,32,4.7,13.022394,80.242439,13.102394,80.322439,2022-03-10,23:20:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian ,17,Grocery
vmby379240415,35,4.6,18.543626,73.905101,18.563626,73.925101,2022-04-01,11:30:00,11:40:00,Windy,High ,scooter ,Metropolitian ,160,Apparel
fevq121847815,35,3.8,18.569156,73.774723,18.679156,73.884723,2022-04-06,20:25:00,20:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,160,Jewelry
kejz837326969,29,4.8,11.016298,76.972076,11.026298,76.982076,2022-03-15,10:20:00,10:25:00,Sunny,Low ,motorcycle ,Urban ,80,Outdoors
xifd839640214,23,4.8,13.049645,80.242268,13.059645,80.252268,2022-03-09,10:40:00,10:55:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Apparel
xlka680571486,20,4.8,0.0,0.0,0.02,0.02,2022-04-05,10:20:00,10:25:00,Sunny,Low ,motorcycle ,Urban ,105,Apparel
puer256632965,25,5.0,19.878028,75.317475,20.008028,75.447475,2022-02-14,23:30:00,23:40:00,Fog,Low ,motorcycle ,Metropolitian ,115,Toys
kqzt099251679,34,4.7,26.482581,80.315628,26.492581,80.325628,2022-02-13,08:20:00,08:30:00,Sandstorms,Low ,motorcycle ,Urban ,110,Cosmetics
gbpq630485976,36,4.7,22.732225,75.874765,22.822225,75.964765,2022-03-20,22:25:00,22:30:00,Stormy,Low ,scooter ,Metropolitian ,28,Grocery
jlwp795312355,36,4.7,18.543626,73.905101,18.653626,74.015101,2022-03-12,21:50:00,21:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Outdoors
tioy517966418,33,4.8,19.055831,72.833984,19.095831,72.873984,2022-03-17,16:20:00,16:25:00,Sunny,Medium ,motorcycle ,Metropolitian ,125,Clothing
orab123386026,34,4.7,18.994049,72.825203,19.084049,72.915203,2022-03-08,22:40:00,22:45:00,Windy,Low ,scooter ,Metropolitian ,95,Snacks
eyjf899103254,25,4.9,23.39925,85.390464,23.47925,85.470464,2022-03-02,23:50:00,00:05:00,Windy,Low ,motorcycle ,Metropolitian ,95,Outdoors
hhsw255721377,21,4.6,10.020683,76.310631,10.090683,76.380631,2022-02-12,17:50:00,18:05:00,Sandstorms,Medium ,van,Metropolitian ,130,Outdoors
tffu519565330,38,4.6,18.56245,73.916619,18.61245,73.966619,2022-03-26,20:35:00,20:50:00,Cloudy,Jam ,van,Metropolitian ,165,Home
mmbu667377457,22,4.1,11.022169,76.999594,11.092169,77.069594,2022-04-04,17:40:00,17:55:00,Cloudy,Medium ,scooter ,Metropolitian ,165,Jewelry
vvkn534816535,23,4.6,21.170798,72.790489,21.280798,72.900489,2022-04-04,19:30:00,19:45:00,Windy,Jam ,motorcycle ,Metropolitian ,150,Cosmetics
tiku670163066,25,4.6,30.359722,78.067079,30.469722,78.177079,2022-02-16,22:10:00,22:15:00,Windy,Low ,motorcycle ,Metropolitian ,85,Outdoors
bydh712324869,29,4.7,22.308096,73.167753,22.388096,73.247753,2022-03-12,20:35:00,20:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Books
txrz945675655,38,5.0,26.766536,75.837333,26.896536,75.967333,2022-03-25,21:55:00,22:10:00,Sunny,Jam ,motorcycle ,Urban ,40,Grocery
wsvo825595739,26,4.8,23.353783,85.326967,23.393783,85.366967,2022-03-05,14:55:00,15:00:00,Sandstorms,High ,motorcycle ,Metropolitian ,60,Home
mfag163060506,25,4.9,21.157735,72.768778,21.217735,72.828778,2022-03-30,00:00:00,00:05:00,Sunny,Low ,scooter ,Metropolitian ,115,Electronics
hvgr961766492,20,4.9,0.0,0.0,0.01,0.01,2022-02-11,11:45:00,12:00:00,Cloudy,High ,motorcycle ,Metropolitian ,155,Apparel
wgdl816679891,33,5.0,12.986047,80.218114,13.046047,80.278114,2022-03-09,19:00:00,19:10:00,Cloudy,Medium ,scooter ,Urban ,85,Home
sbet873529575,30,4.7,23.355164,85.324097,23.385164,85.354097,2022-03-05,22:00:00,22:10:00,Windy,Jam ,motorcycle ,Metropolitian ,150,Books
sdbf161013270,30,4.6,0.0,0.0,0.06,0.06,2022-02-13,19:30:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian ,130,Toys
oqiv876235596,21,4.8,26.846156,75.8023,26.956156,75.9123,2022-04-02,19:55:00,20:10:00,Cloudy,Jam ,scooter ,Metropolitian ,210,Outdoors
kzke025104795,34,4.2,12.975996,80.221898,13.055996,80.301898,2022-04-02,20:15:00,20:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,155,Outdoors
flyx553218452,32,5.0,-26.474133,80.3481,26.484133,80.3581,2022-02-11,09:25:00,09:30:00,Sunny,Low ,motorcycle ,Urban ,65,Clothing
smni652821065,31,4.6,0.0,0.0,0.06,0.06,2022-03-15,22:10:00,22:15:00,Cloudy,Low ,scooter ,Metropolitian ,95,Sports
xptn511993538,23,5.0,26.914142,75.805704,26.944142,75.835704,2022-03-30,23:55:00,00:05:00,Fog,Low ,motorcycle ,Metropolitian ,55,Electronics
alrg692296629,22,5.0,12.979166,77.640709,12.989166,77.650709,2022-03-15,10:35:00,10:45:00,Sunny,Low ,scooter ,Metropolitian ,17,Grocery
cykh639643984,24,4.1,12.334022,76.618203,12.384022,76.668203,2022-03-19,22:55:00,23:00:00,Windy,Low ,motorcycle ,Metropolitian ,95,Home
xpfd191352515,26,4.9,23.354422,85.3329,23.384422,85.3629,2022-03-07,23:00:00,23:10:00,Sunny,Low ,scooter ,Metropolitian ,85,Sports
qnlf661370819,26,4.8,22.308096,73.167753,22.348096,73.207753,2022-03-07,15:15:00,15:30:00,Windy,Medium ,motorcycle ,Urban ,100,Snacks
xfpl527911006,35,4.9,17.426228,78.407495,17.476228,78.457495,2022-03-30,22:25:00,22:35:00,Cloudy,Low ,motorcycle ,Urban ,16,Grocery
jaio536465189,36,4.9,12.978453,77.643685,13.108453,77.773685,2022-03-27,23:50:00,00:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Skincare
djyi282612991,28,4.5,22.311358,73.164798,22.441358,73.294798,2022-04-06,17:25:00,17:35:00,Sandstorms,Medium ,scooter ,Metropolitian ,140,Home
ljep947754095,27,4.6,17.440827,78.393391,17.510827,78.463391,2022-03-16,17:55:00,18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,Shoes
iutn542008294,24,4.8,18.554382,73.798206,18.574382,73.818206,2022-03-07,10:30:00,10:35:00,Fog,Low ,scooter ,Urban ,90,Pet Supplies
pzfs928729179,35,4.1,21.157735,72.768778,21.197735,72.808778,2022-03-24,12:35:00,12:50:00,Stormy,High ,motorcycle ,Metropolitian ,235,Skincare
lrta801207380,30,5.0,22.760072,75.892574,22.780072,75.912574,2022-03-07,10:15:00,10:25:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Clothing
ehpj429452777,22,4.6,0.0,0.0,0.06,0.06,2022-03-15,23:50:00,00:05:00,Cloudy,Low ,van,Metropolitian ,50,Snacks
mgwa703281293,37,4.9,26.891191,75.802083,27.031191,75.942083,2022-03-06,17:25:00,17:40:00,Stormy,Medium ,scooter ,Urban ,140,Cosmetics
qqrl406400895,31,4.6,12.323194,76.630583,12.433194,76.740583,2022-03-04,22:55:00,23:00:00,Sandstorms,Low ,scooter ,Urban ,105,Kitchen
ckvh339384547,33,4.5,12.297954,76.665169,12.337954,76.705169,2022-03-21,15:35:00,15:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Clothing
kgbi202766353,25,4.2,22.745049,75.892471,22.765049,75.912471,2022-04-05,08:20:00,08:25:00,Windy,Low ,motorcycle ,Metropolitian ,145,Pet Supplies
hqox276241766,33,4.7,12.323978,76.627961,12.393978,76.697961,2022-03-14,19:35:00,19:50:00,Sunny,Jam ,scooter ,Urban ,100,Snacks
foau939379346,36,4.5,26.911378,75.789034,26.941378,75.819034,2022-03-01,20:20:00,20:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,100,Kitchen
hkio796057644,26,4.6,22.310526,73.170937,22.420526,73.280937,2022-03-31,22:55:00,23:10:00,Cloudy,Low ,scooter ,Metropolitian ,100,Toys
mqjq833003429,29,4.9,12.337978,76.616792,12.347978,76.626792,2022-03-24,09:10:00,09:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,85,Jewelry
ddiq799884651,23,4.1,22.308096,73.167753,22.388096,73.247753,2022-03-08,19:50:00,20:05:00,Cloudy,Jam ,motorcycle ,Urban ,160,Books
uadg268728900,36,4.9,18.55144,73.804855,18.66144,73.914855,2022-04-06,20:20:00,20:35:00,Cloudy,Jam ,van,Urban ,185,Apparel
carl449634661,24,4.7,10.96185,76.971082,11.05185,77.061082,2022-03-10,17:55:00,18:00:00,Sunny,Medium ,motorcycle ,Urban ,95,Snacks
ynlx327486589,35,5.0,12.975377,77.696664,13.065377,77.786664,2022-03-10,19:40:00,19:55:00,Stormy,Jam ,scooter ,Metropolitian ,140,Home
zilu192651272,21,4.8,26.910262,75.783013,26.950262,75.823013,2022-03-19,15:25:00,15:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Apparel
egfn580044034,22,4.9,0.0,0.0,0.13,0.13,2022-03-29,17:45:00,17:55:00,Cloudy,Medium ,scooter ,Metropolitian ,130,Cosmetics
aaer219698621,26,4.9,13.022394,80.242439,13.052394,80.272439,2022-03-24,17:15:00,17:25:00,Sunny,Medium ,scooter ,Metropolitian ,75,Toys
huoe212394148,20,5.0,18.530963,73.828972,18.590963,73.888972,2022-03-19,18:55:00,19:05:00,Fog,Medium ,scooter ,Urban ,65,Jewelry
oivr289612022,25,4.7,10.994136,76.963303,11.034136,77.003303,2022-03-03,14:40:00,14:55:00,Fog,High ,motorcycle ,Urban ,125,Jewelry
vvmj617999509,21,4.9,22.553227,88.353273,22.573227,88.373273,2022-02-13,10:50:00,11:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,Toys
mvuh285260837,28,4.6,17.41233,78.449654,17.47233,78.509654,2022-03-11,21:35:00,21:50:00,Windy,Jam ,scooter ,Metropolitian ,95,Books
girq089692150,29,4.8,21.185047,72.80859,21.195047,72.81859,2022-03-09,11:55:00,12:05:00,Sandstorms,High ,motorcycle ,Metropolitian ,115,Clothing
hkfi207498661,20,5.0,12.986047,80.218114,13.076047,80.308114,2022-03-23,17:50:00,18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Books
aonm178579992,38,4.4,19.121999,72.908493,19.171999,72.958493,2022-03-26,23:20:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian ,120,Home
hspm322063950,26,5.0,0.0,0.0,0.04,0.04,2022-02-11,15:45:00,16:00:00,Stormy,Medium ,scooter ,Urban ,115,Outdoors
flix118237444,35,4.2,22.753839,75.897429,22.843839,75.987429,2022-03-04,23:50:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,220,Skincare
lbln037372243,25,4.5,22.515082,88.36783,22.645082,88.49783,2022-02-18,19:00:00,19:05:00,Windy,Medium ,van,Metropolitian ,125,Pet Supplies
laio970657281,39,4.0,17.433809,78.386744,17.503809,78.456744,2022-03-14,17:30:00,17:45:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Sports
muzk115409037,32,4.9,13.005801,80.250744,13.025801,80.270744,2022-04-03,10:45:00,10:50:00,Fog,Low ,motorcycle ,Metropolitian ,135,Books
giib233991995,20,5.0,12.970221,77.645396,13.100221,77.775396,2022-03-16,22:55:00,23:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,70,Clothing
znat475205359,39,4.6,12.972793,80.249982,13.062793,80.339982,2022-03-12,18:40:00,18:50:00,Fog,Medium ,motorcycle ,Metropolitian ,240,Clothing
jwtt015113026,33,4.9,17.411028,78.329645,17.471028,78.389645,2022-04-03,18:45:00,19:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,29,Grocery
fmhd254099683,21,4.8,27.160934,78.044095,27.220934,78.104095,2022-02-11,18:55:00,19:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,55,Toys
eltn265920896,25,5.0,17.426228,78.407495,17.436228,78.417495,2022-03-30,10:40:00,10:55:00,Fog,Low ,motorcycle ,Metropolitian ,85,Outdoors
mrzz961345303,31,4.8,23.374878,85.335739,23.504878,85.465739,2022-04-06,23:15:00,23:30:00,Fog,Low ,motorcycle ,Metropolitian ,180,Kitchen
ecac160978596,31,4.6,19.091458,72.827808,19.151458,72.887808,2022-03-01,19:30:00,19:35:00,Stormy,Jam ,scooter ,Metropolitian ,125,Snacks
dnrk055887030,24,4.7,11.021278,76.995017,11.071278,77.045017,2022-03-03,19:10:00,19:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Jewelry
rjcu416507791,27,4.9,9.979363,76.285001,10.109363,76.415001,2022-02-18,17:10:00,17:20:00,Sandstorms,Medium ,motorcycle ,Urban ,125,Sports
jlrq951998218,25,4.6,13.005801,80.250744,13.015801,80.260744,2022-03-15,11:00:00,11:15:00,Sandstorms,Low ,scooter ,Metropolitian ,80,Books
joed514858564,31,4.9,12.323978,76.627961,12.373978,76.677961,2022-03-28,21:40:00,21:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,145,Books
iryt183739846,31,4.7,26.913987,75.752891,27.023987,75.862891,2022-03-02,22:50:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,130,Clothing
yppx258907280,36,4.7,11.026117,76.944652,11.106117,77.024652,2022-03-18,19:40:00,19:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,145,Outdoors
hrwe786417568,32,4.7,10.994136,76.963303,11.014136,76.983303,2022-03-21,09:00:00,09:15:00,Sunny,Low ,motorcycle ,Metropolitian ,125,Electronics
tgch265110088,32,4.9,11.003681,76.975525,11.053681,77.025525,2022-03-24,18:20:00,18:25:00,Fog,Medium ,motorcycle ,Metropolitian ,95,Toys
mvvs233990756,24,4.9,12.304569,76.643622,12.334569,76.673622,2022-04-05,17:35:00,17:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,Clothing
wxik901835980,25,4.8,13.044694,80.26147,13.074694,80.29147,2022-03-13,19:30:00,19:40:00,Cloudy,Jam ,van,Metropolitian ,120,Apparel
vuuo581213252,24,4.7,12.323994,76.626167,12.413994,76.716167,2022-03-29,18:50:00,19:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,110,Home
zsgz578690966,34,4.3,30.914057,75.83982,31.044057,75.96982,2022-02-14,19:20:00,19:35:00,Stormy,Jam ,scooter ,Urban ,205,Outdoors
ttiq649485170,27,4.7,18.546947,73.900626,18.576947,73.930626,2022-03-30,22:25:00,22:40:00,Sandstorms,Low ,motorcycle ,Urban ,90,Cosmetics
nvkl132710166,22,4.8,21.186608,72.794136,21.206608,72.814136,2022-03-03,10:50:00,11:00:00,Fog,Low ,motorcycle ,Urban ,55,Apparel
zhun178804452,23,5.0,23.374878,85.335739,23.394878,85.355739,2022-03-11,09:40:00,09:55:00,Sunny,Low ,motorcycle ,Metropolitian ,95,Toys
cwqr216328093,20,4.8,18.593481,73.785901,18.653481,73.845901,2022-04-05,18:00:00,18:05:00,Sunny,Medium ,motorcycle ,Metropolitian ,70,Apparel
yphy226510336,25,2.9,12.310972,76.659264,12.440972,76.789264,2022-03-12,23:15:00,23:30:00,Sunny,Low ,van,Urban ,155,Jewelry
wbqe693279867,29,4.7,22.695207,75.866059,22.765207,75.936059,2022-03-16,20:10:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,240,Books
hfzn622060386,23,4.5,12.337978,76.616792,12.397978,76.676792,2022-03-26,18:40:00,18:45:00,Sandstorms,Medium ,scooter ,Metropolitian ,130,Snacks
trwd920026931,32,4.6,26.766536,75.837333,26.816536,75.887333,2022-03-09,20:40:00,20:50:00,Windy,Jam ,van,Metropolitian ,28,Grocery
pjun127871534,20,4.8,17.455894,78.375467,17.485894,78.405467,2022-03-09,22:45:00,23:00:00,Fog,Low ,scooter ,Metropolitian ,55,Shoes
vvkj353798064,50,6.0,0.0,0.0,0.02,0.02,2022-03-19,NaN ,10:40:00,,NaN ,van,Urban ,140,Shoes
iych830155129,32,4.7,12.970324,77.645748,13.000324,77.675748,2022-03-09,19:35:00,19:40:00,Stormy,Jam ,scooter ,Metropolitian ,130,Outdoors
kabq812994624,33,4.8,11.022477,76.995667,11.032477,77.005667,2022-03-24,11:40:00,11:55:00,Stormy,High ,scooter ,Metropolitian ,170,Sports
hdyu400237098,37,,15.585658,73.743606,15.595658,73.753606,2022-02-13,10:40:00,10:45:00,Windy,Low ,motorcycle ,Metropolitian ,100,Pet Supplies
alaw456705361,28,4.8,23.333017,85.3172,23.393017,85.3772,2022-03-03,21:40:00,21:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,80,Outdoors
bkkc510074448,38,4.5,27.160934,78.044095,27.210934,78.094095,2022-02-11,21:55:00,22:00:00,Fog,Jam ,scooter ,Urban ,135,Shoes
jovr205067126,34,5.0,23.359194,85.325447,23.419194,85.385447,2022-04-05,21:00:00,21:15:00,Sunny,Jam ,motorcycle ,Metropolitian ,22,Grocery
vzzc427078544,25,4.5,22.32,73.17,22.36,73.21,2022-04-01,13:15:00,13:20:00,Sandstorms,High ,scooter ,Urban ,50,Sports
bkte518540677,34,4.6,12.970324,77.645748,13.080324,77.755748,2022-03-27,19:25:00,19:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,235,Clothing
ncbr604765708,30,4.7,13.066762,80.251865,13.106762,80.291865,2022-03-01,15:20:00,15:35:00,Fog,Medium ,motorcycle ,Metropolitian ,130,Sports
